Employee_ID,Country,Department,Salary,Bonus,Overtime,Attendance,Experience,Leaves,Tax,Net_Pay,Total_Pay,Pay_Deviation,Tax_Ratio,Attendance_Ratio,Risk_Score,Fraud_Label
2407,India,IT,110195,4421,16793,21,12,8,22039.0,109370.0,131409,-22039.0,0.2,0.7,0.3595199419211398,0
2408,India,HR,61818,22526,1916,25,7,4,12363.6,73896.4,86260,-12363.600000000006,0.2,0.8333333333333334,0.5136710990326442,0
2409,USA,Operations,193393,30317,2859,30,6,3,48348.25,178220.75,226569,-48348.25,0.25,1.0,0.3436046030621584,0
2410,UAE,IT,46309,3217,7072,26,10,3,2315.4500000000003,54282.55,56598,-2315.449999999997,0.05,0.8666666666666667,0.4252556738430975,0
2411,India,IT,174760,37242,15523,20,19,0,34952.0,192573.0,227525,-34952.0,0.2,0.6666666666666666,0.44246738384069584,0
2412,Germany,Sales,53176,2929,2051,23,16,9,15952.8,42203.2,58156,-15952.800000000003,0.3,0.7666666666666667,0.2716988867158116,0
2413,UK,Finance,93879,36270,8214,25,2,3,20653.38,117709.62,138363,-20653.380000000005,0.22,0.8333333333333334,0.5569412328635797,0
2414,UK,Finance,92592,35188,2968,27,4,11,20370.24,110377.76,130748,-20370.240000000005,0.22000000000000003,0.9,0.5192557456367721,0
2415,UK,IT,109728,15580,8936,24,9,3,24140.16,110103.84,134244,-24140.160000000003,0.22,0.8,0.3822538641003208,0
2416,UAE,HR,165488,32431,601,26,5,8,8274.4,190245.6,198520,-8274.399999999994,0.049999999999999996,0.8666666666666667,0.4243593493183796,0
2417,USA,Operations,196066,22742,15451,24,1,10,49016.5,185242.5,234259,-49016.5,0.25,0.8,0.3534771454510216,0
2418,Germany,Operations,33584,19833,13257,18,11,3,10075.199999999999,56598.8,66674,-10075.199999999997,0.3,0.6,0.8602292758456409,0
2419,UAE,HR,149555,32885,5274,26,19,6,7477.75,180236.25,187714,-7477.75,0.05,0.8666666666666667,0.46007873357627627,0
2420,Germany,IT,118302,7811,18226,29,23,0,35490.6,108848.4,144339,-35490.600000000006,0.3,0.9666666666666667,0.3486561512062349,0
2421,Germany,Operations,147408,10619,10866,22,3,6,44222.4,124670.6,168893,-44222.399999999994,0.3,0.7333333333333333,0.30465497123629653,0
2422,USA,Finance,43830,26255,12368,23,1,1,10957.5,71495.5,82453,-10957.5,0.25,0.7666666666666667,0.8136219484371434,0
2423,UK,HR,102066,26972,19046,19,4,11,22454.52,125629.48,148084,-22454.520000000004,0.22,0.6333333333333333,0.5309451139458781,0
2424,USA,Sales,28591,15527,8674,19,9,10,7147.75,45644.25,52792,-7147.75,0.25,0.6333333333333333,0.7871804064216013,0
2425,UAE,IT,118878,34874,19023,30,16,7,5943.900000000001,166831.1,172775,-5943.899999999994,0.05,1.0,0.5863644240313599,0
2426,UAE,HR,150407,6049,15462,21,7,0,7520.35,164397.65,171918,-7520.350000000006,0.05,0.7,0.37483292001037183,0
2427,UAE,Operations,141869,3903,11503,21,5,9,7093.450000000001,317940.2532458883,157275,160665.25324588828,0.05,0.7,0.7076540750535105,1
2428,USA,IT,46395,7376,15624,22,13,2,11598.75,57796.25,69395,-11598.75,0.25,0.7333333333333333,0.5383441103567195,0
2429,Germany,Finance,41738,2042,14370,24,11,7,12521.4,45628.6,58150,-12521.400000000001,0.3,0.8,0.450821313910585,0
2430,Germany,IT,158703,24769,5368,30,14,9,47610.9,141229.1,188840,-47610.899999999994,0.3,1.0,0.33954449506310524,0
2431,India,IT,173977,3577,12567,28,22,7,34795.4,155325.6,190121,-34795.399999999994,0.2,0.9333333333333333,0.29773234393051956,0
2432,UAE,Finance,44056,14382,3825,29,17,10,2202.8,60060.2,62263,-2202.800000000003,0.05,0.9666666666666667,0.5656065008171418,0
2433,Germany,Finance,146656,24449,10391,18,23,4,43996.799999999996,137499.2,181496,-43996.79999999999,0.3,0.6,0.3692086242635828,0
2434,India,IT,140316,30859,9874,27,12,4,28063.2,152985.8,181049,-28063.20000000001,0.2,0.9,0.4361693605861056,0
2435,Germany,Finance,191519,10576,3608,21,21,7,57455.7,148247.3,205703,-57455.70000000001,0.3,0.7,0.2599584897581963,0
2436,UAE,HR,79418,13663,6878,30,23,9,3970.9,95988.1,99959,-3970.899999999994,0.05,1.0,0.4573903900878894,0
2437,UK,Finance,62190,38345,1018,26,21,4,13681.8,87871.2,101553,-13681.800000000003,0.22,0.8666666666666667,0.6754262743206303,0
2438,UAE,Finance,51014,7244,17695,25,21,8,2550.7000000000003,126284.39267153558,75953,50331.39267153558,0.05,0.8333333333333334,0.903505269170437,1
2439,USA,IT,150563,36902,9610,20,19,0,37640.75,159434.25,197075,-37640.75,0.25,0.6666666666666666,0.4348616525972516,0
2440,Germany,HR,26780,5892,2500,23,5,4,8034.0,27138.0,35172,-8034.0,0.3,0.7666666666666667,0.42002240477968633,0
2441,Germany,Sales,67192,29112,2667,28,24,2,20157.6,78813.4,98971,-20157.600000000006,0.3,0.9333333333333333,0.5371014406476962,0
2442,USA,Sales,129875,6321,9578,26,8,2,32468.75,113305.25,145774,-32468.75,0.25,0.8666666666666667,0.3033176130895091,0
2443,USA,Operations,124129,7776,5230,25,2,1,31032.25,178914.28396743836,137135,41779.28396743836,0.25,0.8333333333333334,0.47010517437691035,1
2444,UK,Finance,68923,18119,10255,24,17,2,15163.06,82133.94,97297,-15163.059999999998,0.22,0.8,0.5072948362665584,0
2445,Germany,Finance,114196,32569,4834,24,2,6,34258.799999999996,117340.20000000001,151599,-34258.79999999999,0.3,0.8,0.43504028162107256,0
2446,Germany,HR,27395,35063,1546,18,23,7,8218.5,55785.5,64004,-8218.5,0.3,0.6,1.139793757985034,0
2447,UK,Sales,127449,35181,15050,22,3,11,28038.78,149641.22,177680,-28038.78,0.22,0.7333333333333333,0.4980797495468776,0
2448,India,Operations,146747,24340,15049,24,24,7,29349.4,156786.6,186136,-29349.399999999994,0.2,0.8,0.4176349772056669,0
2449,UK,HR,171851,12187,18529,30,20,10,37807.22,164759.78,202567,-37807.22,0.22,1.0,0.34833334691098683,0
2450,UAE,Finance,96028,8668,18547,19,24,7,4801.400000000001,118441.6,123243,-4801.399999999994,0.05,0.6333333333333333,0.46407068771608284,0
2451,Germany,Sales,185794,17344,19396,23,18,0,55738.2,166795.8,222534,-55738.20000000001,0.3,0.7666666666666667,0.33798260438980804,0
2452,USA,Operations,163183,10195,15640,19,15,10,40795.75,148222.25,189018,-40795.75,0.25,0.6333333333333333,0.3262390996611167,0
2453,UAE,IT,166056,18561,14284,20,5,6,8302.800000000001,190598.2,198901,-8302.799999999988,0.05000000000000001,0.6666666666666666,0.41485438647203354,0
2454,Germany,Sales,118176,39122,3423,18,22,1,35452.799999999996,125268.20000000001,160721,-35452.79999999999,0.3,0.6,0.45911318711075005,0
2455,UK,Operations,51924,24298,19943,20,17,10,11423.28,84741.72,96165,-11423.279999999999,0.22,0.6666666666666666,0.7920155612048378,0
2456,UAE,HR,57577,18076,19070,24,14,9,2878.8500000000004,91844.15,94723,-2878.850000000006,0.05000000000000001,0.8,0.7034865484481649,0
2457,Germany,IT,163783,17376,2332,22,1,3,49134.9,134356.1,183491,-49134.899999999994,0.3,0.7333333333333333,0.2928071289450065,0
2458,India,Operations,110548,38039,6066,21,14,4,22109.600000000002,132543.4,154653,-22109.600000000006,0.2,0.7,0.513789666027427,0
2459,India,Operations,150093,7392,18040,30,9,11,30018.600000000002,145506.4,175525,-30018.600000000006,0.2,1.0,0.346589914253163,0
2460,USA,Finance,160168,29106,6038,29,5,0,40042.0,155270.0,195312,-40042.0,0.25,0.9666666666666667,0.37482393486838816,0
2461,Germany,Sales,91555,16309,8583,25,4,3,27466.5,88980.5,116447,-27466.5,0.3,0.8333333333333334,0.3909415105674185,0
2462,India,Finance,114848,26809,5289,25,1,3,22969.600000000002,123976.4,146946,-22969.600000000006,0.2,0.8333333333333334,0.43103249512399,0
2463,UK,IT,33254,2693,296,18,3,8,7315.88,28927.12,36243,-7315.880000000001,0.22,0.6,0.29602862813496117,0
2464,Germany,Operations,150410,35937,17470,26,20,8,45123.0,158694.0,203817,-45123.0,0.3,0.8666666666666667,0.4469383684595439,0
2465,UK,Finance,162037,31233,5194,26,11,10,35648.14,162815.86,198464,-35648.140000000014,0.22,0.8666666666666667,0.38815923523639656,0
2466,UK,Sales,128025,10623,5805,19,16,9,28165.5,116287.5,144453,-28165.5,0.22,0.6333333333333333,0.3192888107791447,0
2467,India,IT,155509,11174,12797,19,11,0,31101.800000000003,221359.7604100916,179480,41879.76041009161,0.2,0.6333333333333333,0.48046497709475006,0
2468,Germany,HR,57963,13352,16879,25,21,7,17388.899999999998,70805.1,88194,-17388.899999999994,0.3,0.8333333333333334,0.5459694977830685,0
2469,UAE,Finance,28273,7530,2995,29,10,3,1413.65,37384.35,38798,-1413.6500000000015,0.05,0.9666666666666667,0.5349911576415661,0
2470,India,IT,40330,6992,16477,28,12,3,8066.0,55733.0,63799,-8066.0,0.2,0.9333333333333333,0.6064914455740144,0
2471,India,HR,177566,25354,12912,23,5,4,35513.200000000004,180318.8,215832,-35513.20000000001,0.2,0.7666666666666667,0.38358041516957075,0
2472,Germany,Finance,101422,5312,6393,20,10,1,30426.6,82700.4,113127,-30426.600000000006,0.3,0.6666666666666666,0.2844828538186981,0
2473,Germany,IT,147089,6318,720,29,24,0,44126.7,110000.3,154127,-44126.7,0.3,0.9666666666666667,0.24300450747506613,0
2474,UK,IT,28212,36456,6325,19,13,4,6206.64,64786.36,70993,-6206.639999999999,0.22,0.6333333333333333,1.2730684814972353,0
2475,Germany,Finance,112594,2467,12554,22,19,6,33778.2,93836.8,127615,-33778.2,0.3,0.7333333333333333,0.2922361759951685,0
2476,UK,IT,157152,29192,5099,25,7,9,34573.44,156869.56,191443,-34573.44,0.22,0.8333333333333334,0.3834973019751578,0
2477,India,Operations,57675,37190,12568,23,16,8,11535.0,95898.0,107433,-11535.0,0.2,0.7666666666666667,0.8221205028175119,0
2478,USA,Finance,47007,25663,4026,29,6,11,11751.75,64944.25,76696,-11751.75,0.25,0.9666666666666667,0.6585460676069521,0
2479,UAE,IT,138805,33246,12247,20,10,11,6940.25,378597.52528682444,184298,194299.52528682444,0.05,0.6666666666666666,0.9405407412272421,1
2480,India,HR,107641,39489,5057,29,10,1,21528.2,130658.8,152187,-21528.199999999997,0.2,0.9666666666666667,0.5249889911836568,0
2481,Germany,HR,120815,30273,17490,29,11,11,36244.5,132333.5,168578,-36244.5,0.3,0.9666666666666667,0.47226130861234117,0
2482,UAE,Operations,71815,31473,5305,26,22,7,3590.75,105002.25,108593,-3590.75,0.05,0.8666666666666667,0.6360979600362042,0
2483,USA,Finance,108482,15679,11914,25,10,6,27120.5,108954.5,136075,-27120.5,0.25,0.8333333333333334,0.39206642576648665,0
2484,USA,IT,25639,29445,6674,27,14,1,6409.75,55348.25,61758,-6409.75,0.25,0.9,1.1850959475798588,0
2485,UK,IT,88593,19870,9563,23,15,4,19490.46,98535.54000000001,118026,-19490.459999999992,0.22,0.7666666666666667,0.4557646992426038,0
2486,UAE,HR,103038,27992,15316,18,7,6,5151.900000000001,334422.2760981377,146346,188076.27609813772,0.05,0.6,1.1269462026576729,1
2487,UK,Operations,118899,31433,16217,19,13,2,26157.78,140391.22,166549,-26157.78,0.22,0.6333333333333333,0.5008929091077301,0
2488,India,HR,28736,13038,2005,21,11,1,5747.200000000001,38031.8,43779,-5747.199999999997,0.20000000000000004,0.7,0.5994654788418707,0
2489,UAE,HR,41473,27933,12741,19,7,5,2073.65,80073.35,82147,-2073.649999999994,0.05,0.6333333333333333,0.9407929255178069,0
2490,India,Operations,153771,31236,14602,20,11,9,30754.2,168854.8,199609,-30754.20000000001,0.2,0.6666666666666666,0.43916889400472126,0
2491,UK,Finance,150801,11770,12603,25,14,5,33176.22,141997.78,175174,-33176.22,0.22,0.8333333333333334,0.3387791460268831,0
2492,UAE,IT,190091,5749,13987,26,17,10,9504.550000000001,200322.45,209827,-9504.549999999988,0.05,0.8666666666666667,0.3503187157729719,0
2493,UK,Finance,132598,37271,17147,23,16,3,29171.56,157844.44,187016,-29171.559999999998,0.22,0.7666666666666667,0.5083472752228541,0
2494,UAE,Sales,111623,9855,13543,21,1,0,5581.150000000001,129439.85,135021,-5581.149999999994,0.05,0.7,0.419598604230311,0
2495,UK,Sales,61820,25439,9144,28,9,4,13600.4,82802.6,96403,-13600.399999999994,0.22,0.9333333333333333,0.6107987706243934,0
2496,USA,Sales,82589,32290,11114,19,9,0,20647.25,105345.75,125993,-20647.25,0.25,0.6333333333333333,0.5794225017859521,0
2497,UK,Operations,43414,13101,5691,24,10,10,9551.08,52654.92,62206,-9551.080000000002,0.22,0.8,0.5238903579490487,0
2498,USA,HR,152378,29240,7059,27,19,10,38094.5,150582.5,188677,-38094.5,0.25,0.9,0.38711920355956897,0
2499,UK,Finance,49220,18783,4479,28,15,7,10828.4,61653.6,72482,-10828.400000000001,0.22,0.9333333333333333,0.5557289719626168,0
2500,UAE,IT,85531,28809,4198,24,16,1,4276.55,114261.45,118538,-4276.550000000003,0.05,0.8,0.5502266429715541,0
2501,UAE,Sales,135002,19923,9091,27,11,8,6750.1,157265.9,164016,-6750.100000000006,0.05,0.9,0.4287067598998533,0
2502,UAE,Finance,198497,17026,15068,26,24,8,9924.85,220666.15,230591,-9924.850000000006,0.05,0.8666666666666667,0.39058849755915703,0
2503,Germany,Sales,34387,25569,4205,22,17,2,10316.1,53844.9,64161,-10316.099999999999,0.3,0.7333333333333333,0.8038668682932504,0
2504,India,Sales,101815,22893,3641,27,19,5,20363.0,107986.0,128349,-20363.0,0.2,0.9,0.41885085694642243,0
2505,UAE,IT,52584,24435,3543,21,13,8,2629.2000000000003,77932.8,80562,-2629.199999999997,0.05,0.7,0.6507062984938384,0
2506,USA,Operations,69783,38892,15424,27,6,6,17445.75,106653.25,124099,-17445.75,0.25,0.9,0.7477462275912471,0
2507,UAE,HR,195881,34399,5591,23,15,3,9794.050000000001,226076.95,235871,-9794.049999999988,0.05,0.7666666666666667,0.42505391028226325,0
2508,Germany,Operations,149494,27236,11833,29,16,2,44848.2,247571.25623789136,188563,59008.25623789136,0.3,0.9666666666666667,0.593439715783693,1
2509,USA,Finance,140814,29199,6116,19,4,1,35203.5,140925.5,176129,-35203.5,0.25,0.6333333333333333,0.39621095913758575,0
2510,Germany,Operations,155752,22334,761,19,8,9,46725.6,132121.4,178847,-46725.600000000006,0.3,0.6333333333333333,0.31330782269248547,0
2511,USA,Finance,166929,35217,2407,29,7,9,41732.25,162820.75,204553,-41732.25,0.25,0.9666666666666667,0.38133053573675035,0
2512,UK,Finance,198333,17034,885,26,17,0,43633.26,172618.74,216252,-43633.26000000001,0.22,0.8666666666666667,0.29679741646624613,0
2513,India,HR,98588,33085,2643,24,16,10,19717.600000000002,114598.4,134316,-19717.600000000006,0.2,0.8,0.49099707875197796,0
2514,India,IT,173067,11442,11125,24,2,9,34613.4,161020.6,195634,-34613.399999999994,0.2,0.8,0.3248480646223717,0
2515,Germany,HR,38580,14643,1468,30,17,10,11574.0,43117.0,54691,-11574.0,0.3,1.0,0.4985147744945568,0
2516,India,Operations,43240,37069,13366,22,4,0,8648.0,85027.0,93675,-8648.0,0.2,0.7333333333333333,1.0255666049953747,0
2517,Germany,Finance,108446,9710,7015,24,14,11,32533.8,92637.2,125171,-32533.800000000003,0.3,0.8,0.3114882983235896,0
2518,Germany,Sales,129533,9216,6323,26,8,3,38859.9,106212.1,145072,-38859.899999999994,0.3,0.8666666666666667,0.28909181444110765,0
2519,Germany,Sales,190938,13712,8935,27,5,3,57281.4,156303.6,213585,-57281.399999999994,0.3,0.9,0.2883468979459301,0
2520,India,Finance,105974,6905,2428,22,5,8,21194.800000000003,229086.62328798504,115307,113779.62328798504,0.20000000000000004,0.7333333333333333,0.6814538187328544,1
2521,Germany,HR,98401,29930,11685,26,5,9,29520.3,110495.7,140016,-29520.300000000003,0.3,0.8666666666666667,0.4941637788233859,0
2522,India,IT,168283,33192,12738,18,5,0,33656.6,180556.4,214213,-33656.600000000006,0.19999999999999998,0.6,0.42348377435629264,0
2523,Germany,HR,189340,25506,9308,30,3,10,56802.0,167352.0,224154,-56802.0,0.3,1.0,0.33379317629660926,0
2524,UAE,Finance,28646,9288,15879,29,6,3,1432.3000000000002,52380.7,53813,-1432.300000000003,0.05000000000000001,0.9666666666666667,0.8445545625916359,0
2525,Germany,Finance,67816,32011,15772,20,1,2,20344.8,95254.2,115599,-20344.800000000003,0.3,0.6666666666666666,0.6799613660493098,0
2526,USA,IT,114460,17586,10633,24,8,8,28615.0,114064.0,142679,-28615.0,0.25,0.8,0.3882884850602831,0
2527,Germany,Operations,69112,34400,17738,21,13,4,20733.6,100516.4,121250,-20733.600000000006,0.3,0.7,0.7124134737816876,0
2528,UK,Operations,76048,3567,18864,19,20,8,16730.56,81748.44,98479,-16730.559999999998,0.22000000000000003,0.6333333333333333,0.4156655270355565,0
2529,Germany,IT,157850,3094,11193,29,6,9,47355.0,124782.0,172137,-47355.0,0.3,0.9666666666666667,0.2662660753880266,0
2530,USA,Operations,70752,13135,17570,20,18,5,17688.0,83769.0,101457,-17688.0,0.25,0.6666666666666666,0.5039532451379467,0
2531,USA,Sales,95726,15508,15281,24,18,10,23931.5,102583.5,126515,-23931.5,0.25,0.8,0.4341824582663017,0
2532,India,Operations,183361,11684,4087,25,16,8,36672.200000000004,162459.8,199132,-36672.20000000001,0.2,0.8333333333333334,0.29797852324103813,0
2533,UAE,Operations,69788,29247,6228,28,8,0,3489.4,101773.6,105263,-3489.399999999994,0.05,0.9333333333333333,0.6319034791081561,0
2534,Germany,Operations,29747,8191,2831,26,17,3,8924.1,31844.9,40769,-8924.099999999999,0.3,0.8666666666666667,0.45985040508286545,0
2535,India,Sales,25045,19842,18132,23,8,3,5009.0,58010.0,63019,-5009.0,0.2,0.7666666666666667,1.2289638650429224,0
2536,UAE,Operations,32758,10046,11055,27,15,9,1637.9,52221.1,53859,-1637.9000000000015,0.05,0.9,0.702156114536907,0
2537,Germany,Sales,150076,6934,13795,26,10,9,45022.799999999996,125782.20000000001,170805,-45022.79999999999,0.3,0.8666666666666667,0.29749433620299054,0
2538,UK,IT,179509,3354,7552,21,1,5,39491.98,150923.02,190415,-39491.98000000001,0.22000000000000003,0.7,0.27232119838002544,0
2539,Germany,HR,175657,31816,19648,29,9,9,52697.1,174423.9,227121,-52697.100000000006,0.3,0.9666666666666667,0.40390061312671854,0
2540,USA,IT,165926,4963,14605,22,17,0,41481.5,144012.5,185494,-41481.5,0.25,0.7333333333333333,0.29875034654002386,0
2541,USA,HR,81950,29424,11282,18,20,9,20487.5,102168.5,122656,-20487.5,0.25,0.6,0.5589353264185479,0
2542,UK,IT,173421,16503,1063,26,1,4,38152.62,152834.38,190987,-38152.619999999995,0.22000000000000003,0.8666666666666667,0.3042907952324113,0
2543,India,HR,177420,5042,13344,26,9,2,35484.0,160322.0,195806,-35484.0,0.2,0.8666666666666667,0.305019727200992,0
2544,UAE,HR,190368,32241,15898,26,14,0,9518.4,228988.6,238507,-9518.399999999994,0.049999999999999996,0.8666666666666667,0.45366017397881997,0
2545,Germany,Finance,44455,9139,2732,20,24,5,13336.5,42989.5,56326,-13336.5,0.3,0.6666666666666666,0.3907783151501518,0
2546,USA,HR,195365,13226,1872,30,5,2,48841.25,161621.75,210463,-48841.25,0.25,1.0,0.2781384843753999,0
2547,India,HR,113552,16762,4720,27,6,3,22710.4,112323.6,135034,-22710.399999999994,0.2,0.9,0.3682707482034663,0
2548,UK,Finance,71116,20116,1969,27,5,11,15645.52,77555.48,93201,-15645.520000000004,0.22,0.9,0.4486155576804095,0
2549,USA,Operations,145461,7111,12155,27,4,8,36365.25,128361.75,164727,-36365.25,0.25,0.9,0.30935731914396297,0
2550,UK,Operations,65484,5081,11870,25,16,1,14406.48,68028.52,82435,-14406.479999999996,0.22,0.8333333333333334,0.3970734225154236,0
2551,Germany,Finance,186287,31815,16702,20,16,0,55886.1,178917.9,234804,-55886.100000000006,0.3,0.6666666666666666,0.38334381894603486,0
2552,UAE,Sales,106638,9802,3717,30,10,9,5331.900000000001,114825.1,120157,-5331.899999999994,0.05,1.0,0.3702566627281082,0
2553,USA,HR,159476,19913,1374,23,14,5,39869.0,140894.0,180763,-39869.0,0.25,0.7666666666666667,0.3175750583159848,0
2554,USA,HR,193332,19465,8679,22,13,11,48333.0,366787.249447564,221476,145311.249447564,0.25,0.7333333333333333,0.6228967518789915,1
2555,Germany,Finance,125647,9994,16834,25,4,0,37694.1,114780.9,152475,-37694.100000000006,0.3,0.8333333333333334,0.34606532587327987,0
2556,India,Finance,90642,5531,13427,20,14,0,18128.4,91471.6,109600,-18128.399999999994,0.2,0.6666666666666666,0.37159352176695126,0
2557,UAE,Sales,71009,11343,1940,18,24,6,3550.4500000000003,80741.55,84292,-3550.449999999997,0.05,0.6,0.41321050852708807,0
2558,USA,Operations,153824,35484,2367,29,24,1,38456.0,153219.0,191675,-38456.0,0.25,0.9666666666666667,0.39570808196380275,0
2559,UAE,IT,54605,8229,11428,26,9,3,2730.25,71531.75,74262,-2730.25,0.05,0.8666666666666667,0.5160612581265451,0
2560,USA,Operations,135879,30775,16631,27,3,3,33969.75,347860.53935530694,183285,164575.53935530694,0.25,0.9,0.8953367467128259,1
2561,UAE,HR,193641,28766,19887,26,10,1,9682.050000000001,385200.66461757064,242294,142906.66461757064,0.05,0.8666666666666667,0.6870068806981537,1
2562,UK,Finance,145827,18588,16862,20,15,5,32081.94,149195.06,181277,-32081.940000000002,0.22,0.6666666666666666,0.3926043736756567,0
2563,USA,Sales,30580,25168,19144,19,24,9,7645.0,67247.0,74892,-7645.0,0.25,0.6333333333333333,1.1767331589274037,0
2564,UAE,Operations,139902,38862,12655,21,19,1,6995.1,184423.9,191419,-6995.100000000006,0.05,0.7,0.5337198181584251,0
2565,India,Sales,30400,23866,7968,25,2,11,6080.0,56154.0,62234,-6080.0,0.2,0.8333333333333334,0.9468092105263157,0
2566,UK,Operations,195715,11524,16292,23,2,7,43057.3,180473.7,223531,-43057.29999999999,0.22,0.7666666666666667,0.3251631709373323,0
2567,UK,HR,121032,24538,14743,27,9,3,26627.04,133685.96,160313,-26627.040000000008,0.22,0.9,0.4490042963844273,0
