Employee_ID,Salary,Bonus,Overtime,Attendance,Experience,Leaves,Tax,Net_Pay,anomaly,Validation_Flag,Total_Pay,Pay_Deviation,Tax_Ratio,Attendance_Ratio,Risk_Score,Fraud_Label,Country_India,Country_UAE,Country_UK,Country_USA,Department_HR,Department_IT,Department_Ops,Department_Sales,Anomaly,Cluster,Decision
3064,170594,11338,15684,22,24,3,8529.7,189086.3,1,Valid,197616,-8529.700000000012,0.05,0.7333333333333333,0.3866858740635661,0,False,True,False,False,True,False,False,False,1,0,Approve
3065,160475,14622,617,20,3,2,40118.75,135595.25,1,Valid,175714,-40118.75,0.25,0.6666666666666666,0.2910887988783299,0,False,False,False,True,False,False,False,True,1,2,Approve
3066,75406,47873,13636,28,17,0,3770.3,133144.7,1,Valid,136915,-3770.2999999999884,0.05,0.9333333333333333,0.8379095827918203,0,False,True,False,False,False,False,True,False,1,0,Review
3067,173193,44008,2570,25,22,2,43298.25,176472.75,1,Valid,219771,-43298.25,0.25,0.8333333333333334,0.4117719827013794,0,False,False,False,True,False,False,False,True,1,2,Approve
3068,153371,12806,6309,18,14,2,7668.55,164817.45,1,Valid,172486,-7668.549999999988,0.05,0.6,0.36812914436236316,0,False,True,False,False,False,False,False,False,1,0,Approve
3069,175291,5757,19139,18,2,8,8764.550000000001,191422.45,-1,Valid,200187,-8764.549999999988,0.05,0.6,0.3735002652731743,0,False,True,False,False,False,False,False,True,-1,0,Approve
3070,31617,31710,2790,23,9,2,7904.25,58212.75,-1,Valid,66117,-7904.25,0.25,0.7666666666666667,0.9800052187114526,0,False,False,False,True,False,False,True,False,1,3,Review
3071,73016,26470,7826,18,8,7,21904.8,186221.26145924442,1,Valid,107312,78909.26145924442,0.3,0.6,0.9422890659276505,1,False,False,False,False,True,False,False,False,1,3,Review
3072,54276,11220,12134,21,11,7,2713.8,74916.2,1,Valid,77630,-2713.800000000003,0.05,0.7,0.5638414768958655,0,False,True,False,False,False,True,False,False,1,0,Approve
3073,102240,47872,19693,23,7,2,22492.8,147312.2,1,Valid,169805,-22492.79999999999,0.22,0.7666666666666667,0.6773313771517997,0,False,False,True,False,False,False,False,False,1,3,Approve
3074,136292,31315,4054,18,22,9,40887.6,130773.4,1,Valid,171661,-40887.600000000006,0.3,0.6,0.38868180083937426,0,False,False,False,False,False,False,True,False,1,2,Approve
3075,47959,32793,16090,30,2,9,11989.75,84852.25,1,Valid,96842,-11989.75,0.25,1.0,0.9049370295460706,0,False,False,False,True,False,False,False,False,1,1,Review
3076,58522,19316,7681,26,4,5,17556.6,67962.4,1,Valid,85519,-17556.600000000006,0.3,0.8666666666666667,0.5197946071562831,0,False,False,False,False,False,False,False,True,1,1,Approve
3077,171025,47094,15569,21,23,7,34205.0,199483.0,1,Valid,233688,-34205.0,0.2,0.7,0.48737436047361493,0,True,False,False,False,False,False,False,False,1,2,Approve
3078,56567,27505,6508,26,14,7,11313.400000000001,79266.6,1,Valid,90580,-11313.399999999994,0.20000000000000004,0.8666666666666667,0.6493959375607686,0,True,False,False,False,False,False,True,False,1,1,Approve
3079,92708,33288,16608,26,13,9,4635.400000000001,137968.6,1,Valid,142604,-4635.399999999994,0.05,0.8666666666666667,0.6438298744444924,0,False,True,False,False,False,True,False,False,1,0,Approve
3080,156206,13956,10433,30,22,9,7810.3,172784.7,1,Valid,180595,-7810.299999999988,0.05,1.0,0.38761449624214184,0,False,True,False,False,False,True,False,False,1,0,Approve
3081,52560,24109,12344,23,13,8,11563.2,77449.8,1,Valid,89013,-11563.199999999997,0.22,0.7666666666666667,0.6959996194824962,0,False,False,True,False,False,False,False,False,1,3,Approve
3082,88390,8497,11888,30,13,8,26517.0,82258.0,1,Valid,108775,-26517.0,0.3,1.0,0.3579884602330581,0,False,False,False,False,True,False,False,False,1,1,Approve
3083,155772,14864,19734,24,5,7,31154.4,159215.6,1,Valid,190370,-31154.399999999994,0.2,0.8,0.3828061525819788,0,True,False,False,False,False,False,False,False,1,2,Approve
3084,197732,36510,3827,30,12,6,9886.6,228182.4,1,Valid,238069,-9886.600000000006,0.05,1.0,0.42586339085226466,0,False,True,False,False,False,False,False,True,1,0,Approve
3085,75104,32981,17787,18,6,9,22531.2,103340.8,1,Valid,125872,-22531.199999999997,0.3,0.6,0.6594953664252237,0,False,False,False,False,False,True,False,False,1,3,Approve
3086,87805,27026,16257,22,22,2,4390.25,126697.75,1,Valid,131088,-4390.25,0.05,0.7333333333333333,0.6115463242412162,0,False,True,False,False,False,True,False,False,1,0,Approve
3087,54496,13774,16793,20,14,6,2724.8,82338.2,1,Valid,85063,-2724.800000000003,0.05,0.6666666666666666,0.6468173810921902,0,False,True,False,False,False,True,False,False,1,0,Approve
3088,121257,26017,1916,27,8,3,24251.4,124938.6,1,Valid,149190,-24251.399999999994,0.2,0.9,0.39967325597697456,0,True,False,False,False,True,False,False,False,1,1,Approve
3089,33515,6821,2859,27,24,1,6703.0,36492.0,-1,Valid,43195,-6703.0,0.2,0.9,0.43364762046844696,0,True,False,False,False,True,False,False,False,-1,1,Approve
3090,34454,23021,7072,30,22,7,1722.7,143169.19987746826,1,Valid,64547,78622.19987746826,0.05,1.0,1.575455969212297,1,False,True,False,False,False,False,True,False,-1,0,Audit
3091,52873,15372,15523,23,8,1,13218.25,70549.75,1,Valid,83768,-13218.25,0.25,0.7666666666666667,0.6046682616836572,0,False,False,False,True,False,False,False,False,1,3,Approve
3092,103920,46148,2051,21,7,0,5196.0,146923.0,1,Valid,152119,-5196.0,0.05,0.7,0.6076924557351809,0,False,True,False,False,False,False,False,False,1,0,Approve
3093,43727,39514,8214,30,17,4,2186.35,89268.65,1,Valid,91455,-2186.350000000006,0.049999999999999996,1.0,1.0302649392823655,0,False,True,False,False,False,False,False,True,1,0,Review
3094,158376,33402,2968,30,21,9,34842.72,159903.28,1,Valid,194746,-34842.72,0.22,1.0,0.3928763449007425,0,False,False,True,False,False,True,False,False,1,2,Approve
3095,99070,10797,8936,26,11,8,21795.4,97007.6,1,Valid,118803,-21795.399999999994,0.22,0.8666666666666667,0.36440779246997074,0,False,False,True,False,True,False,False,False,1,1,Approve
3096,129059,21283,601,24,10,4,28392.98,122550.02,1,Valid,150943,-28392.979999999996,0.22,0.8,0.35223042174509334,0,False,False,True,False,False,False,False,True,1,2,Approve
3097,154564,45857,15451,21,13,1,38641.0,177231.0,1,Valid,215872,-38641.0,0.25,0.7,0.4926593514660594,0,False,False,False,True,False,False,False,True,1,2,Approve
3098,147213,49905,13257,30,10,9,36803.25,282100.26665769686,-1,Valid,210375,71725.26665769686,0.25,1.0,0.7374972318837947,1,False,False,False,True,True,False,False,False,-1,2,Approve
3099,55465,12597,5274,28,21,3,2773.25,70562.75,1,Valid,73336,-2773.25,0.05,0.9333333333333333,0.5010335346614982,0,False,True,False,False,False,False,False,False,1,0,Approve
3100,89799,35320,18226,23,14,7,19755.78,123589.22,1,Valid,143345,-19755.78,0.21999999999999997,0.7666666666666667,0.631104644817871,0,False,False,True,False,False,True,False,False,1,3,Approve
3101,126129,36261,10866,19,9,6,31532.25,141723.75,1,Valid,173256,-31532.25,0.25,0.6333333333333333,0.47793390100611277,0,False,False,False,True,False,False,False,False,1,2,Approve
3102,182402,11107,12368,20,7,4,36480.4,169396.6,1,Valid,205877,-36480.399999999994,0.2,0.6666666666666666,0.32330884529774895,0,True,False,False,False,False,False,False,True,1,2,Approve
3103,169374,30760,19046,28,7,3,8468.7,210711.3,1,Valid,219180,-8468.700000000012,0.05,0.9333333333333333,0.47959657326390115,0,False,True,False,False,False,True,False,False,1,0,Approve
3104,137288,40561,8674,24,18,4,41186.4,145336.6,1,Valid,186523,-41186.399999999994,0.3,0.8,0.4547198589825768,0,False,False,False,False,False,False,True,False,1,2,Approve
3105,42875,16138,19023,28,16,6,2143.75,75892.25,1,Valid,78036,-2143.75,0.05,0.9333333333333333,0.8146886297376092,0,False,True,False,False,False,False,False,True,1,0,Review
3106,57219,40268,15462,29,8,4,17165.7,95783.3,1,Valid,112949,-17165.699999999997,0.3,0.9666666666666667,0.8647615302609273,0,False,False,False,False,False,False,False,False,1,1,Review
3107,66182,36608,11503,21,16,7,14560.04,99732.95999999999,1,Valid,114293,-14560.040000000008,0.22,0.7,0.7254840893294249,0,False,False,True,False,False,False,False,False,1,3,Approve
3108,109781,18138,15624,29,19,6,32934.299999999996,110608.70000000001,1,Valid,143543,-32934.29999999999,0.29999999999999993,0.9666666666666667,0.41104571829369385,0,False,False,False,False,False,False,False,False,1,1,Approve
3109,36457,46129,14370,27,15,6,8020.54,88935.46,1,Valid,96956,-8020.539999999994,0.22,0.9,1.3562069835696848,0,False,False,True,False,True,False,False,False,1,1,Review
3110,167821,42693,5368,24,15,8,33564.200000000004,182317.8,1,Valid,215882,-33564.20000000001,0.20000000000000004,0.8,0.4372691141156351,0,True,False,False,False,False,False,False,True,1,2,Approve
3111,63064,22464,12567,26,6,7,18919.2,79175.8,1,Valid,98095,-18919.199999999997,0.3,0.8666666666666667,0.5789109476087784,0,False,False,False,False,False,True,False,False,1,1,Approve
3112,170893,26248,3825,30,9,7,8544.65,192421.35,1,Valid,200966,-8544.649999999994,0.049999999999999996,1.0,0.4059446846857391,0,False,True,False,False,False,False,False,False,1,0,Approve
3113,145256,42221,10391,22,15,5,31956.32,165911.68,1,Valid,197868,-31956.320000000007,0.22,0.7333333333333333,0.4803877567880156,0,False,False,True,False,False,False,False,False,1,2,Approve
3114,128297,23632,9874,18,7,6,6414.85,155388.15,1,Valid,161803,-6414.850000000006,0.05,0.6,0.4601155521952968,0,False,True,False,False,True,False,False,False,1,0,Approve
3115,168736,17100,3608,22,8,7,42184.0,147260.0,1,Valid,189444,-42184.0,0.25,0.7333333333333333,0.30876872747961315,0,False,False,False,True,False,True,False,False,1,2,Approve
3116,190353,6325,6878,23,18,4,41877.66,161678.34,1,Valid,203556,-41877.66,0.22000000000000003,0.7666666666666667,0.2789391393883994,0,False,False,True,False,False,False,False,True,1,2,Approve
3117,192893,16369,1018,28,21,9,57867.9,249228.85341319253,1,Valid,210280,38948.853413192526,0.3,0.9333333333333333,0.4231447280303472,0,False,False,False,False,False,False,True,False,1,2,Approve
3118,185719,15340,17695,19,16,1,40858.18,177895.82,1,Valid,218754,-40858.17999999999,0.22,0.6333333333333333,0.34898554267468596,0,False,False,True,False,True,False,False,False,1,2,Approve
3119,99918,18408,9610,25,15,6,4995.900000000001,122940.1,1,Valid,127936,-4995.899999999994,0.05,0.8333333333333334,0.4716690686362817,0,False,True,False,False,False,False,False,True,1,0,Approve
3120,120179,24369,2500,30,3,9,24035.800000000003,123012.2,1,Valid,147048,-24035.800000000003,0.2,1.0,0.39442215362084887,0,True,False,False,False,False,False,True,False,1,1,Approve
3121,104944,23460,2667,19,1,2,23087.68,107983.32,1,Valid,131071,-23087.679999999993,0.22,0.6333333333333333,0.4057315901814301,0,False,False,True,False,False,False,False,False,1,3,Approve
3122,119142,31105,9578,26,13,9,35742.6,124082.4,1,Valid,159825,-35742.600000000006,0.3,0.8666666666666667,0.4409873931946753,0,False,False,False,False,False,False,False,False,1,2,Approve
3123,57603,36384,5230,30,22,7,14400.75,84816.25,1,Valid,99217,-14400.75,0.25,1.0,0.7216199677100151,0,False,False,False,True,False,True,False,False,1,1,Approve
3124,76458,6461,10255,19,12,5,15291.6,77882.4,1,Valid,93174,-15291.600000000006,0.2,0.6333333333333333,0.3796282926574066,0,True,False,False,False,False,False,True,False,1,3,Approve
3125,100605,47362,4834,20,9,3,25151.25,127649.75,1,Valid,152801,-25151.25,0.25,0.6666666666666666,0.583369862332886,0,False,False,False,True,False,False,False,False,1,3,Approve
3126,49623,37840,1546,25,2,1,10917.06,78091.94,1,Valid,89009,-10917.059999999998,0.22,0.8333333333333334,0.7864776817201701,0,False,False,True,False,False,False,False,False,1,3,Approve
3127,74440,33610,15050,28,9,6,3722.0,119378.0,1,Valid,123100,-3722.0,0.05,0.9333333333333333,0.7223589468027942,0,False,True,False,False,False,True,False,False,1,0,Approve
3128,112427,43798,15049,23,8,0,5621.35,165652.65,1,Valid,171274,-5621.350000000006,0.05,0.7666666666666667,0.6380112873242193,0,False,True,False,False,False,False,False,True,1,0,Approve
3129,168776,25995,18529,18,5,6,50632.799999999996,162667.2,1,Valid,213300,-50632.79999999999,0.3,0.6,0.38368523960752715,0,False,False,False,False,False,False,False,False,1,2,Approve
3130,123826,24180,18547,21,13,9,6191.3,160361.7,1,Valid,166553,-6191.299999999988,0.05,0.7,0.5115614652819278,0,False,True,False,False,True,False,False,False,1,0,Approve
3131,57460,12717,19396,22,2,9,11492.0,78081.0,1,Valid,89573,-11492.0,0.2,0.7333333333333333,0.597457361642882,0,True,False,False,False,True,False,False,False,1,3,Approve
3132,140373,18331,15640,28,10,6,7018.650000000001,167325.35,1,Valid,174344,-7018.649999999994,0.05,0.9333333333333333,0.4432619164654171,0,False,True,False,False,False,False,False,True,1,0,Approve
3133,167637,18936,14284,20,6,9,50291.1,150565.9,1,Valid,200857,-50291.100000000006,0.3,0.6666666666666666,0.3401956012097568,0,False,False,False,False,False,False,True,False,1,2,Approve
3134,34870,34550,3423,18,7,2,7671.4,65171.6,1,Valid,72843,-7671.4000000000015,0.22,0.6,0.9864749067966734,0,False,False,True,False,False,True,False,False,1,3,Review
3135,48909,25615,19943,20,3,3,10759.98,83707.02,1,Valid,94467,-10759.979999999996,0.22,0.6666666666666666,0.845263775583226,0,False,False,True,False,True,False,False,False,1,3,Review
3136,39117,8576,19070,30,14,3,1955.8500000000001,64807.15,1,Valid,66763,-1955.8499999999985,0.05,1.0,0.7309748958253445,0,False,True,False,False,True,False,False,False,1,0,Approve
3137,97474,45868,2332,26,16,3,24368.5,121305.5,1,Valid,145674,-24368.5,0.25,0.8666666666666667,0.5687511541539282,0,False,False,False,True,False,False,False,True,1,1,Approve
3138,123926,37503,6066,19,6,8,27263.72,140231.28,1,Valid,167495,-27263.72,0.22,0.6333333333333333,0.47520604231557545,0,False,False,True,False,False,False,True,False,1,3,Approve
3139,157463,10728,18040,18,22,5,7873.150000000001,178357.85,1,Valid,186231,-7873.149999999994,0.05,0.6,0.4014311616062186,0,False,True,False,False,False,False,True,False,1,0,Approve
3140,131536,37800,6038,24,8,9,39460.799999999996,135913.2,1,Valid,175374,-39460.79999999999,0.3,0.8,0.4387039289624134,0,False,False,False,False,False,False,False,True,1,2,Approve
3141,50128,15886,8583,30,1,8,2506.4,72090.6,1,Valid,74597,-2506.399999999994,0.05,1.0,0.6095691030960741,0,False,True,False,False,True,False,False,False,1,0,Approve
3142,99001,19078,5289,24,20,3,21780.22,101587.78,1,Valid,123368,-21780.22,0.22,0.8,0.40094780860799384,0,False,False,True,False,False,True,False,False,1,1,Approve
3143,30440,9373,296,22,15,6,9132.0,30977.0,1,Valid,40109,-9132.0,0.3,0.7333333333333333,0.43137647831800263,0,False,False,False,False,True,False,False,False,1,3,Approve
3144,153491,37532,17470,19,17,9,7674.55,200818.45,1,Valid,208493,-7674.549999999988,0.05,0.6333333333333333,0.5244563850649224,0,False,True,False,False,False,False,True,False,1,0,Approve
3145,172735,40160,5194,18,24,8,34547.0,183542.0,1,Valid,218089,-34547.0,0.2,0.6,0.420787912119721,0,True,False,False,False,True,False,False,False,1,2,Approve
3146,180619,33688,5805,30,18,9,54185.7,165926.3,1,Valid,220112,-54185.70000000001,0.3,1.0,0.3598435934204043,0,False,False,False,False,False,True,False,False,1,2,Approve
3147,111662,16063,12797,22,24,2,22332.4,118189.6,1,Valid,140522,-22332.399999999994,0.2,0.7333333333333333,0.40946051476778134,0,True,False,False,False,False,False,False,False,1,3,Approve
3148,30005,28089,16879,27,3,2,7501.25,67471.75,1,Valid,74973,-7501.25,0.25,0.9,1.2178245292451257,0,False,False,False,True,True,False,False,False,1,1,Review
3149,37038,38585,2995,21,24,5,11111.4,67506.6,1,Valid,78618,-11111.399999999994,0.3,0.7,0.9877552783627626,0,False,False,False,False,False,False,False,True,1,3,Review
3150,36414,11203,16477,26,6,7,7282.8,56811.2,1,Valid,64094,-7282.800000000003,0.2,0.8666666666666667,0.7268539572691821,0,True,False,False,False,False,False,False,False,1,1,Approve
3151,99506,7438,12912,22,17,0,21891.32,97964.68,1,Valid,119856,-21891.320000000007,0.22,0.7333333333333333,0.3641810946073603,0,False,False,True,False,False,False,False,True,1,3,Approve
3152,106586,32559,6393,28,23,3,23448.920000000002,122089.08,1,Valid,145538,-23448.92,0.22000000000000003,0.9333333333333333,0.48381798735293563,0,False,False,True,False,False,False,False,True,1,1,Approve
3153,163678,28212,720,27,13,7,40919.5,151690.5,1,Valid,192610,-40919.5,0.25,0.9,0.3482932953726219,0,False,False,False,True,False,False,False,True,1,2,Approve
3154,46482,11641,6325,29,23,5,13944.6,50503.4,1,Valid,64448,-13944.599999999999,0.3,0.9666666666666667,0.4669532292070049,0,False,False,False,False,True,False,False,False,1,1,Approve
3155,63948,21983,12554,29,22,1,19184.399999999998,79300.6,1,Valid,98485,-19184.399999999994,0.3,0.9666666666666667,0.5684240320260212,0,False,False,False,False,False,False,True,False,1,1,Approve
3156,119987,19026,5099,19,17,7,35996.1,108115.9,1,Valid,144112,-35996.100000000006,0.3,0.6333333333333333,0.34649478693525126,0,False,False,False,False,False,False,False,False,1,2,Approve
3157,50875,24636,12568,21,21,0,12718.75,75360.25,1,Valid,88079,-12718.75,0.25,0.7,0.7121941031941031,0,False,False,False,True,False,True,False,False,1,3,Approve
3158,43057,39603,4026,30,16,0,12917.1,73768.9,1,Valid,86686,-12917.100000000006,0.3,1.0,0.9099489049399633,0,False,False,False,False,False,False,True,False,1,1,Review
3159,62400,17222,12247,29,17,6,13728.0,78141.0,1,Valid,91869,-13728.0,0.22,0.9666666666666667,0.5449551282051281,0,False,False,True,False,True,False,False,False,1,1,Approve
3160,98607,7177,5057,26,1,9,19721.4,91119.6,1,Valid,110841,-19721.399999999994,0.2,0.8666666666666667,0.3217193505532062,0,True,False,False,False,False,False,False,True,1,1,Approve
3161,117561,45910,17490,25,16,2,25863.420000000002,285578.59597852797,-1,Valid,180961,104617.59597852797,0.22000000000000003,0.8333333333333334,0.9295989213562184,1,False,False,True,False,False,True,False,False,-1,2,Review
3162,57503,37916,5305,20,6,7,12650.66,88073.34,1,Valid,100724,-12650.660000000003,0.22,0.6666666666666666,0.7509156391840426,0,False,False,True,False,False,False,False,False,1,3,Approve
3163,184837,18105,11914,25,8,8,36967.4,177888.6,1,Valid,214856,-36967.399999999994,0.2,0.8333333333333334,0.3472398924457766,0,True,False,False,False,False,False,True,False,1,2,Approve
3164,131096,39512,6674,30,1,7,28841.12,148440.88,1,Valid,177282,-28841.119999999995,0.22,1.0,0.47552376884115455,0,False,False,True,False,False,False,True,False,1,1,Approve
3165,76612,6646,9563,19,2,0,19153.0,73668.0,1,Valid,92821,-19153.0,0.25,0.6333333333333333,0.3606184409753041,0,False,False,False,True,False,True,False,False,1,3,Approve
